0, 0, 0, 1, 0
0.3719479311667175, 0.3034656526402632, 0, 1, 0
0.37194638784966616, 0.30346853797214174, 0, 1, 0
0.3719615526172141, 0.30347149040476173, 0, 1, 0
0.3719660483668854, 0.3034739060314508, 0, 1, 0
0.3719672561802299, 0.30347625455739846, 0, 1, 0
0.37196980600840174, 0.30347793207593254, 0, 1, 0
0.3719653102587304, 0.30347960959446657, 0, 1, 0
0.3719692021017294, 0.30348081740781113, 0, 1, 0
0.37197114802322895, 0.30348296463153474, 0, 1, 0
0.37198336035815693, 0.3034843737471033, 0, 1, 0
0.3719897349285864, 0.30348558156044786, 0, 1, 0
0.3719926873612063, 0.3034863196686029, 0, 1, 0
0.3719879903093109, 0.3034870577767579, 0, 1, 0
0.37198933232413817, 0.3034898089071537, 0, 1, 0
0.3720028866738934, 0.30349276133977365, 0, 1, 0
0.37199563979382627, 0.30349296264199777, 0, 1, 0
0.37200630881170293, 0.30349537826868683, 0, 1, 0
0.37200872443839195, 0.30349651898129, 0, 1, 0
0.37199651210346396, 0.3034986662050136, 0, 1, 0
0.3719995316368253, 0.3035012831339267, 0, 1, 0
0.3720165752251314, 0.3035032290554262, 0, 1, 0
0.3720080534309783, 0.30350457107025347, 0, 1, 0
0.3720103348561847, 0.30350725509990795, 0, 1, 0
0.3720074495243061, 0.3035088655177007, 0, 1, 0
0.3720271771422667, 0.3035104759354934, 0, 1, 0
0.3720293914667316, 0.3035109456406829, 0, 1, 0
0.3720319412949034, 0.3035138309725615, 0, 1, 0
0.37202100387406134, 0.303516515002216, 0, 1, 0
0.3720268416385598, 0.30351872932668095, 0, 1, 0
0.3720427445142628, 0.30351919903187047, 0, 1, 0
0.3720378461601433, 0.3035208765504046, 0, 1, 0
0.3720495887898817, 0.3035244328896968, 0, 1, 0
0.3720442878313141, 0.30352429868821407, 0, 1, 0
0.37203576603716104, 0.3035257078037827, 0, 1, 0
0.3720308005823002, 0.3035276537252822, 0, 1, 0
0.37201013355396056, 0.30353020355345395, 0, 1, 0
0.3720089928413574, 0.30353161266902257, 0, 1, 0
0.3720121465762014, 0.30353295468384983, 0, 1, 0
0.3720046983939102, 0.30353543741128025, 0, 1, 0
0.37199852512570486, 0.3035373162320384, 0, 1, 0
0.3719923518574995, 0.30353745043352115, 0, 1, 0
0.37197953561589925, 0.30353959765724475, 0, 1, 0
0.37197671738476207, 0.30354154357874424, 0, 1, 0
0.37203093478378296, 0.3035435566009851, 0, 1, 0
0.3727246222479889, 0.30355919107372253, 0, 1, 0
0.37254787889523994, 0.3035344309001598, 0, 1, 0
0.37216963201617936, 0.30347960959446657, 0, 1, 0
0.37209400948066373, 0.30342619740434207, 0, 1, 0
0.37196490765428225, 0.30340029651817607, 0, 1, 0
0.370454201563246, 0.30330400695432086, 0, 1, 0
0.3702209593862698, 0.303296827174995, 0, 1, 0
0.36838172806552255, 0.3032550234131262, 0, 1, 0
0.3665047190273882, 0.3032548221109021, 0, 1, 0
0.3640572865869308, 0.3032881040786179, 0, 1, 0
0.3622168474528391, 0.303296827174995, 0, 1, 0
0.35845148935128013, 0.30332494238562596, 0, 1, 0
0.35462231844468534, 0.30336802106158073, 0, 1, 0
0.34944938809156434, 0.30346699465509047, 0, 1, 0
0.34764894099932464, 0.3035063156895289, 0, 1, 0
0.33944386234551316, 0.30377780528908177, 0, 1, 0
0.3348522257148158, 0.3040303724795704, 0, 1, 0
0.3301390696415109, 0.30440439201192515, 0, 1, 0
0.3250720913590014, 0.30493073022717293, 0, 1, 0
0.3233388121088656, 0.30515028385291115, 0, 1, 0
0.3185314465946877, 0.305828403945121, 0, 1, 0
0.31466892661963575, 0.3064218429017313, 0, 1, 0
0.3103261666386521, 0.30706372859360537, 0, 1, 0
0.30556959638568565, 0.3076695140866264, 0, 1, 0
0.303560935692998, 0.3079096676399629, 0, 1, 0
0.29985429074013126, 0.3082488618875506, 0, 1, 0
0.2959709695352569, 0.3083447488469577, 0, 1, 0
0.29501216704192756, 0.30824832508161965, 0, 1, 0
0.2934256371131516, 0.30773681613021303, 0, 1, 0
0.29313307788081094, 0.30723584199520027, 0, 1, 0
0.2936802173258811, 0.3062912648590398, 0, 1, 0
0.2951091947139378, 0.30555503552480995, 0, 1, 0
0.2970800776892384, 0.304847458207142, 0, 1, 0
0.2993547928214285, 0.3040899579379003, 0, 1, 0
0.30110343814133633, 0.3034486090519571, 0, 1, 0
0.303349568357706, 0.302610722094563, 0, 1, 0
0.3050823108019109, 0.30168177943114005, 0, 1, 0
0.30600809973048987, 0.30074230195132307, 1, 0, 0
